Datetime,T2M,SVM
30-05-2025 14:00:00,24.2,25.5106732762509
30-05-2025 15:00:00,24.2,24.8704127030334
30-05-2025 16:00:00,24.2,24.9623584647457
30-05-2025 17:00:00,24.13333333,24.3066456109638
30-05-2025 18:00:00,24.06666667,24.6858717202031
30-05-2025 19:00:00,24,23.0527287322179
30-05-2025 20:00:00,23.73333333,23.3671162942392
30-05-2025 21:00:00,23.46666667,23.6938491469199
30-05-2025 22:00:00,23.2,23.5283611924441
30-05-2025 23:00:00,22.86666667,23.2455180490594
31-05-2025 00:00:00,22.53333333,22.3696528169547
31-05-2025 01:00:00,22.2,21.7534266093808
31-05-2025 02:00:00,23.26666667,27.0029920394541
31-05-2025 03:00:00,24.33333333,25.4062585005934
31-05-2025 04:00:00,25.4,25.8888426859843
31-05-2025 05:00:00,27.53333333,27.2573973137028
31-05-2025 06:00:00,29.66666667,29.1327773540326
31-05-2025 07:00:00,31.8,31.6452346503669
31-05-2025 08:00:00,32.93333333,33.2798130902903
31-05-2025 09:00:00,34.06666667,31.8417053288692
31-05-2025 10:00:00,35.2,33.3430731885993
31-05-2025 11:00:00,34.86666667,34.1130972649172
31-05-2025 12:00:00,34.53333333,34.7784240168416
31-05-2025 13:00:00,34.2,33.9168881942992
31-05-2025 14:00:00,32.93333333,34.6822699505395
31-05-2025 15:00:00,31.66666667,29.9126711375845
31-05-2025 16:00:00,30.4,29.5109960514312
31-05-2025 17:00:00,29.86666667,31.6652634734668
31-05-2025 18:00:00,29.33333333,29.4884758071768
31-05-2025 19:00:00,28.8,29.8469598630671
31-05-2025 20:00:00,28.46666667,30.8937347842442
31-05-2025 21:00:00,28.13333333,27.3124128719651
31-05-2025 22:00:00,27.8,27.6824896908033
31-05-2025 23:00:00,27.46666667,27.144326813806
01-06-2025 00:00:00,27.13333333,24.8206276983977
01-06-2025 01:00:00,26.8,26.4327335489121
01-06-2025 02:00:00,26.93333333,27.9758201688832
01-06-2025 03:00:00,27.06666667,27.706300841854
01-06-2025 04:00:00,27.2,27.9325090844947
01-06-2025 05:00:00,29.2,28.7556917822532
01-06-2025 06:00:00,31.2,30.4236952812638
01-06-2025 07:00:00,33.2,34.7018035640207
01-06-2025 08:00:00,34.13333333,33.5448997469289
01-06-2025 09:00:00,35.06666667,35.4146292308554
01-06-2025 10:00:00,36,36.193260200447
01-06-2025 11:00:00,36.13333333,37.8628602276982
01-06-2025 12:00:00,36.26666667,37.4160572720557
01-06-2025 13:00:00,36.4,34.8674293320771
01-06-2025 14:00:00,34.73333333,33.3282014737372
01-06-2025 15:00:00,33.06666667,33.7516420041833
01-06-2025 16:00:00,31.4,31.3238746690095
01-06-2025 17:00:00,30.66666667,30.1281001522227
01-06-2025 18:00:00,29.93333333,31.1350404483303
01-06-2025 19:00:00,29.2,29.4218049321057
01-06-2025 20:00:00,28.6,28.6620684172101
01-06-2025 21:00:00,28,28.9227056911706
01-06-2025 22:00:00,27.4,26.9561650517111
01-06-2025 23:00:00,26.86666667,28.7225633618724
02-06-2025 00:00:00,26.33333333,25.4009028076142
02-06-2025 01:00:00,25.8,26.5772889536633
02-06-2025 02:00:00,27.06666667,28.7632005638279
02-06-2025 03:00:00,28.33333333,26.7036953301126
02-06-2025 04:00:00,29.6,29.1937603414624
02-06-2025 05:00:00,31.33333333,32.6848113430314
02-06-2025 06:00:00,33.06666667,34.4359368845867
02-06-2025 07:00:00,34.8,34.5970836691305
02-06-2025 08:00:00,35.2,34.3307254390941
02-06-2025 09:00:00,35.6,36.7310785184863
02-06-2025 10:00:00,36,37.4003941836177
02-06-2025 11:00:00,35.4,34.0219517419497
02-06-2025 12:00:00,34.8,33.3755101601504
02-06-2025 13:00:00,34.2,34.4665273004582
02-06-2025 14:00:00,32.73333333,33.4780028739414
02-06-2025 15:00:00,31.26666667,30.912803356224
02-06-2025 16:00:00,29.8,30.6037512870364
02-06-2025 17:00:00,29,28.15975503541
02-06-2025 18:00:00,28.2,25.6978607902139
02-06-2025 19:00:00,27.4,26.8984334871877
02-06-2025 20:00:00,27,27.0748172847256
02-06-2025 21:00:00,26.6,26.2736217579771
02-06-2025 22:00:00,26.2,24.8291221310461
02-06-2025 23:00:00,26.13333333,23.9850284901195
03-06-2025 00:00:00,26.06666667,25.4583885935522
03-06-2025 01:00:00,26,27.0621206325679
03-06-2025 02:00:00,27.53333333,29.0196861849793
03-06-2025 03:00:00,29.06666667,30.4719880980036
03-06-2025 04:00:00,30.6,29.6346028188538
03-06-2025 05:00:00,31.93333333,30.5682495986272
03-06-2025 06:00:00,33.26666667,33.854292671054
03-06-2025 07:00:00,34.6,35.3514604677721
03-06-2025 08:00:00,34.6,35.0734870622275
03-06-2025 09:00:00,34.6,32.2169281962797
03-06-2025 10:00:00,34.6,33.574288326618
03-06-2025 11:00:00,33.06666667,33.0315384196008
03-06-2025 12:00:00,31.53333333,32.1098176722422
03-06-2025 13:00:00,30,30.9078903150632
03-06-2025 14:00:00,29.13333333,29.3040163993627
03-06-2025 15:00:00,28.26666667,28.6580553480875
03-06-2025 16:00:00,27.4,27.5004141644987
03-06-2025 17:00:00,27.53333333,28.344569113743
03-06-2025 18:00:00,27.66666667,28.0368543011223
03-06-2025 19:00:00,27.8,27.8777818483188
03-06-2025 20:00:00,27.46666667,27.1491284246017
03-06-2025 21:00:00,27.13333333,27.2295186412466
03-06-2025 22:00:00,26.6,27.173376251883
03-06-2025 23:00:00,26.2,26.5164811481473
04-06-2025 00:00:00,26.13333333,26.5839332248885
04-06-2025 01:00:00,26.06666667,27.6553966016531
04-06-2025 02:00:00,26,26.3137461845136
04-06-2025 03:00:00,27.53333333,26.7654279247534
04-06-2025 04:00:00,29.06666667,30.1121643185659
04-06-2025 05:00:00,30.6,28.9834923269625
04-06-2025 06:00:00,31.93333333,30.6537877622069
04-06-2025 07:00:00,33.26666667,33.6640465126039
04-06-2025 08:00:00,34.6,35.2110087772704
04-06-2025 09:00:00,34.6,33.1268355255409
04-06-2025 10:00:00,34.6,34.1470442480234
04-06-2025 11:00:00,34.6,33.8828719386683
04-06-2025 12:00:00,33.06666667,32.4908234790573
04-06-2025 13:00:00,31.53333333,32.6498132755172
04-06-2025 14:00:00,30,30.8359485379082
04-06-2025 15:00:00,29.13333333,29.1107076616717
04-06-2025 16:00:00,28.26666667,27.6206758061306
04-06-2025 17:00:00,27.4,25.8030729743487
04-06-2025 18:00:00,27.53333333,29.213718810918
04-06-2025 19:00:00,27.66666667,28.3672652849535
04-06-2025 20:00:00,27.8,26.9638578400103
04-06-2025 21:00:00,27.46666667,28.3181082779654
04-06-2025 22:00:00,27.13333333,27.0502436216044
04-06-2025 23:00:00,28.04166667,27.7019541225496
05-06-2025 00:00:00,28.03333333,28.5482825547772
05-06-2025 01:00:00,28.025,27.1476474388975
05-06-2025 02:00:00,28.01666667,27.6099284709235
05-06-2025 03:00:00,28.00833333,28.1520479992689
05-06-2025 04:00:00,28,27.4090413790253
05-06-2025 05:00:00,29.4,30.1916722971269
05-06-2025 06:00:00,30.8,33.0115093111359
05-06-2025 07:00:00,32.2,31.3075024134506
05-06-2025 08:00:00,33.6,31.6297971796415
05-06-2025 09:00:00,35,32.631509092835
05-06-2025 10:00:00,36.4,36.2219636940201
05-06-2025 11:00:00,36.13333333,35.3486664050973
05-06-2025 12:00:00,35.86666667,36.1126105316135
05-06-2025 13:00:00,35.6,35.7568916813519
05-06-2025 14:00:00,34.33333333,32.4363815751643
05-06-2025 15:00:00,33.06666667,30.9192671635461
05-06-2025 16:00:00,31.8,32.1501529320717
05-06-2025 17:00:00,31,31.160241558227
05-06-2025 18:00:00,30.2,29.6961653497167
05-06-2025 19:00:00,29.4,27.4392412676611
05-06-2025 20:00:00,28.93333333,29.4910909939147
05-06-2025 21:00:00,28.46666667,29.9715985073632
05-06-2025 22:00:00,28,28.3289132589271
05-06-2025 23:00:00,28,26.9972553698646
06-06-2025 00:00:00,28,28.0527148332057
06-06-2025 01:00:00,28,26.3835920208761
06-06-2025 02:00:00,27.86666667,29.118462668091
06-06-2025 03:00:00,27.73333333,27.8301728525742
06-06-2025 04:00:00,27.6,25.5078885282057
06-06-2025 05:00:00,27.2,26.8442372989765
06-06-2025 06:00:00,26.8,27.3481857396352
06-06-2025 07:00:00,26.4,26.0059327405474
06-06-2025 08:00:00,28.86666667,28.5402224500288
06-06-2025 09:00:00,31.33333333,29.884601101301
06-06-2025 10:00:00,33.8,34.4703403359942
06-06-2025 11:00:00,33.93333333,33.1660542251608
06-06-2025 12:00:00,34.06666667,31.5151260903483
06-06-2025 13:00:00,34.2,33.76072235501
06-06-2025 14:00:00,33,34.1609119992959
06-06-2025 15:00:00,31.8,31.3421789046968
06-06-2025 16:00:00,30.6,32.6564115667639
06-06-2025 17:00:00,29.53333333,30.0408950516011
06-06-2025 18:00:00,28.46666667,28.8674907330453
06-06-2025 19:00:00,27.4,27.2480771229639
06-06-2025 20:00:00,27,26.9192026693562
06-06-2025 21:00:00,26.6,26.2883129515757
06-06-2025 22:00:00,26.2,25.8423500320901
06-06-2025 23:00:00,26.03333333,26.6614638270033
07-06-2025 00:00:00,26.03333333,24.9260428862085
07-06-2025 01:00:00,26.025,24.7519852542245
07-06-2025 02:00:00,26.01666667,24.6876843634077
07-06-2025 03:00:00,26.00833333,28.4287844325437
07-06-2025 04:00:00,26,26.6275101837367
07-06-2025 05:00:00,27.4,27.7602800316942
07-06-2025 06:00:00,28.8,27.5487317677491
07-06-2025 07:00:00,30.2,30.9375485565946
07-06-2025 08:00:00,31.6,31.4620709227917
07-06-2025 09:00:00,33,33.2534081085594
07-06-2025 10:00:00,34.4,33.244447258711
07-06-2025 11:00:00,34.13333333,34.3229659994457
07-06-2025 12:00:00,33.86666667,33.3651800646434
07-06-2025 13:00:00,33.6,32.6941166624356
07-06-2025 14:00:00,32.33333333,33.2019396603829
07-06-2025 15:00:00,31.06666667,29.2472262543282
07-06-2025 16:00:00,29.8,30.4682522878566
07-06-2025 17:00:00,29,30.8098949153049
07-06-2025 18:00:00,28.2,27.1591915669479
07-06-2025 19:00:00,27.4,26.4293742751185
07-06-2025 20:00:00,26.93333333,25.6694457851895
07-06-2025 21:00:00,26.46666667,26.8003764145635
07-06-2025 22:00:00,26,24.8191395346364
07-06-2025 23:00:00,26,27.5129980210904
